지점,지점명,일시,1.5M 정시 습도(%),10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),1.5M 정시 기온(°C),1.5M 정시 풍속(m/s),정시 지면온도(°C),정시 초상온도(°C),1.5M 정시 지중온도(°C),정시 누적 순복사(MJ/m2),정시 누적 전천복사(MJ/m2),정시 누적 반사복사(MJ/m2),정시 조도(10lux),정시 지하수위(cm),rain_mm
119,수원(농),2024-04-07 06:00:00,74.5,33.6,27.3,32.7,62.1,4.3,,4.1,-0.6,8.8,,100.0,,,,0.0
119,수원(농),2024-04-07 07:00:00,73.4,33.6,27.0,32.5,61.7,4.9,,4.9,2.2,8.8,,,,,,0.0
119,수원(농),2024-04-07 08:00:00,57.0,33.5,27.0,32.3,62.6,9.3,,8.0,11.4,9.0,,,,,,0.0
119,수원(농),2024-04-07 09:00:00,41.0,33.7,26.8,32.7,62.0,12.5,,15.4,20.3,9.1,,,,,,0.0
119,수원(농),2024-04-07 10:00:00,23.1,33.8,26.9,32.0,61.7,15.4,,21.2,29.1,9.1,,,,,,0.0
119,수원(농),2024-04-07 11:00:00,25.5,33.6,26.9,32.1,61.1,17.4,,27.0,33.7,9.2,,,,,,0.0
119,수원(농),2024-04-07 12:00:00,23.3,33.1,27.2,32.2,59.9,19.1,,32.3,37.3,9.2,,,,,,0.0
119,수원(농),2024-04-07 13:00:00,22.2,33.5,26.8,32.2,59.0,20.1,,36.2,41.4,9.2,,,,,,0.0
119,수원(농),2024-04-07 14:00:00,23.0,33.0,26.9,31.7,59.5,22.0,,37.2,41.7,9.2,,,,,,0.0
119,수원(농),2024-04-07 15:00:00,22.9,33.6,26.7,32.3,60.1,22.4,,35.6,39.0,9.2,,,,,,0.0
119,수원(농),2024-04-07 16:00:00,22.9,33.1,26.6,32.4,59.2,22.4,,31.3,33.7,9.2,,,,,,0.0
119,수원(농),2024-04-07 17:00:00,24.3,32.9,26.7,32.2,58.0,21.4,,23.4,25.9,9.2,,,,,,0.0
119,수원(농),2024-04-07 18:00:00,25.6,33.0,26.2,32.1,58.1,19.1,,18.6,19.0,9.1,,,,,,0.0
119,수원(농),2024-04-07 19:00:00,67.8,33.0,26.8,32.2,57.3,16.3,,14.8,14.2,9.1,,100.0,,,,0.0
119,수원(농),2024-04-07 20:00:00,80.0,32.7,26.1,32.1,56.9,14.1,,12.4,11.2,9.1,,100.0,,,,0.0
119,수원(농),2024-04-07 21:00:00,80.2,32.7,26.8,31.6,55.5,12.0,,10.7,7.7,9.0,,100.0,,,,0.0
119,수원(농),2024-04-07 22:00:00,82.8,33.1,26.4,31.4,54.9,11.1,,9.6,5.1,9.0,,100.0,,,,0.0
119,수원(농),2024-04-07 23:00:00,76.7,32.3,26.6,31.6,53.9,11.1,,9.1,5.0,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 00:00:00,73.2,32.6,26.2,31.5,51.9,9.5,,8.3,4.0,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 01:00:00,90.9,32.2,26.0,31.4,48.5,9.3,,8.4,5.8,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 02:00:00,91.2,32.5,25.9,31.5,47.0,9.0,,8.3,5.5,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 03:00:00,86.1,32.6,26.0,31.5,44.6,8.9,,8.2,5.5,9.1,,100.0,,,,0.0
119,수원(농),2024-04-08 04:00:00,99.3,32.4,25.9,31.1,42.0,8.6,,8.0,5.1,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 05:00:00,100.0,32.6,25.8,31.0,40.7,8.7,,7.6,4.4,9.0,,100.0,,,,0.0
119,수원(농),2024-04-08 06:00:00,100.0,32.5,26.1,31.2,39.4,8.4,,7.4,5.2,9.1,,100.0,,,,0.0
119,수원(농),2024-04-08 07:00:00,100.0,32.2,25.7,31.1,38.3,9.0,,8.4,7.5,9.1,,,,,,0.0
119,수원(농),2024-04-08 08:00:00,97.5,32.1,26.1,30.9,37.4,11.2,,10.5,13.1,9.1,,,,,,0.0
119,수원(농),2024-04-08 09:00:00,78.0,32.2,25.7,31.0,36.8,14.2,,15.7,20.2,9.2,,,,,,0.0
119,수원(농),2024-04-08 10:00:00,74.6,32.2,26.0,30.8,34.5,16.9,,22.1,27.5,9.3,,,,,,0.0
119,수원(농),2024-04-08 11:00:00,,32.3,25.9,30.7,31.3,20.2,,22.3,28.5,9.3,,,,,,0.0
119,수원(농),2024-04-08 12:00:00,28.5,32.2,26.1,30.8,29.2,19.4,,24.0,29.4,9.3,,,,,,0.0
119,수원(농),2024-04-08 13:00:00,29.3,32.3,25.5,30.6,29.0,19.9,,24.8,28.8,9.3,,,,,,0.0
119,수원(농),2024-04-08 14:00:00,27.7,32.1,25.7,30.5,28.3,20.9,,25.8,29.2,9.3,,,,,,0.0
119,수원(농),2024-04-08 15:00:00,29.4,31.8,26.4,30.7,27.2,21.2,,26.7,29.3,9.3,,,,,,0.0
119,수원(농),2024-04-08 16:00:00,35.5,32.0,26.1,30.6,27.0,20.1,,23.3,24.6,9.3,,,,,,0.0
119,수원(농),2024-04-08 17:00:00,38.7,31.8,26.2,30.6,26.6,19.0,,20.4,21.4,9.3,,,,,,0.0
119,수원(농),2024-04-08 18:00:00,39.3,31.8,25.7,30.9,25.7,17.0,,17.2,17.5,9.3,,,,,,0.0
119,수원(농),2024-04-08 19:00:00,53.7,32.2,25.7,30.4,25.4,14.7,,14.3,13.6,9.2,,,,,,0.0
119,수원(농),2024-04-08 20:00:00,66.4,31.6,25.2,30.2,25.2,13.2,,12.9,11.8,9.2,,100.0,,,,0.0
119,수원(농),2024-04-08 21:00:00,70.1,31.7,25.2,30.5,25.0,12.6,,12.1,9.9,9.2,,100.0,,,,0.0
119,수원(농),2024-04-08 22:00:00,73.8,31.8,25.6,30.0,24.3,12.0,,11.3,9.0,9.2,,100.0,,,,0.0
119,수원(농),2024-04-08 23:00:00,76.1,31.7,25.6,30.6,24.8,11.4,,10.1,6.9,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 00:00:00,80.2,31.9,26.0,30.3,24.1,10.5,,9.5,6.1,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 01:00:00,84.9,31.7,25.5,30.1,24.0,9.8,,8.7,5.7,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 02:00:00,88.2,31.3,25.7,30.3,23.8,9.4,,8.1,4.1,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 03:00:00,90.5,31.9,25.4,29.5,23.4,8.7,,7.7,3.9,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 04:00:00,89.0,31.6,25.3,30.3,23.5,8.6,,7.3,3.4,9.1,,100.0,,,,0.0
119,수원(농),2024-04-09 05:00:00,92.0,31.5,25.7,30.4,23.4,8.1,,6.9,3.3,9.2,,100.0,,,,0.0
119,수원(농),2024-04-09 06:00:00,53.4,31.6,25.4,30.4,23.9,10.9,,6.8,5.4,9.1,,100.0,,,,0.0
119,수원(농),2024-04-09 07:00:00,42.0,32.1,24.9,30.2,24.1,11.7,,7.4,8.5,9.2,,,,,,0.0
119,수원(농),2024-04-09 08:00:00,34.3,31.7,24.9,30.1,23.3,12.3,,10.0,13.8,9.3,,,,,,0.0
119,수원(농),2024-04-09 09:00:00,31.3,31.6,25.9,30.2,23.1,13.0,,16.7,18.3,9.3,,,,,,0.0
119,수원(농),2024-04-09 10:00:00,28.4,31.9,24.8,29.9,23.4,14.3,,22.4,23.9,9.4,,,,,,0.0
119,수원(농),2024-04-09 11:00:00,26.3,31.2,25.4,30.3,23.4,15.4,,28.4,29.0,9.4,,,,,,0.0
119,수원(농),2024-04-09 12:00:00,23.2,31.3,25.1,30.0,23.6,17.1,,32.4,32.1,9.4,,,,,,0.0
119,수원(농),2024-04-09 13:00:00,22.3,31.4,25.6,29.3,23.4,18.3,,35.7,36.5,9.4,,,,,,0.0
119,수원(농),2024-04-09 14:00:00,22.4,31.1,25.1,29.7,23.6,19.3,,36.9,39.0,9.4,,,,,,0.0
119,수원(농),2024-04-09 15:00:00,22.8,30.7,25.2,29.9,23.2,19.5,,34.2,34.4,9.5,,,,,,0.0
119,수원(농),2024-04-09 16:00:00,22.2,30.9,25.2,29.5,22.5,19.7,,30.2,29.4,9.5,,,,,,0.0
119,수원(농),2024-04-09 17:00:00,21.4,30.4,24.9,30.1,23.5,19.8,,22.6,25.3,9.5,,,,,,0.0
119,수원(농),2024-04-09 18:00:00,21.5,30.8,25.2,30.2,23.2,19.2,,18.4,18.4,9.4,,,,,,0.0
119,수원(농),2024-04-09 19:00:00,28.2,30.3,25.1,29.5,23.1,17.6,,14.8,9.8,9.4,,100.0,,,,0.0
119,수원(농),2024-04-09 20:00:00,36.8,30.7,24.8,29.7,23.4,15.1,,12.4,7.4,9.3,,100.0,,,,0.0
119,수원(농),2024-04-09 21:00:00,43.6,30.6,24.7,29.7,23.0,13.6,,11.1,5.3,9.3,,100.0,,,,0.0
119,수원(농),2024-04-09 22:00:00,49.4,30.4,25.0,29.0,22.9,12.3,,10.1,5.1,9.3,,100.0,,,,0.0
119,수원(농),2024-04-09 23:00:00,40.3,30.5,24.7,29.7,22.8,12.7,,9.4,6.6,9.3,,100.0,,,,0.0
119,수원(농),2024-04-10 00:00:00,35.5,30.2,24.9,29.6,22.7,13.5,,9.6,9.8,9.3,,100.0,,,,0.0
119,수원(농),2024-04-10 01:00:00,42.8,30.3,24.9,29.3,22.7,12.8,,9.6,10.4,9.4,,100.0,,,,0.0
119,수원(농),2024-04-10 02:00:00,45.4,30.1,24.9,28.8,22.6,12.0,,9.4,9.7,9.4,,100.0,,,,0.0
119,수원(농),2024-04-10 03:00:00,49.5,30.3,24.6,29.2,22.9,10.9,,8.5,7.7,9.3,,100.0,,,,0.0
119,수원(농),2024-04-10 04:00:00,56.6,29.9,24.7,29.1,22.7,10.1,,8.0,6.9,9.3,,100.0,,,,0.0
119,수원(농),2024-04-10 05:00:00,60.9,30.0,24.2,29.3,22.6,10.0,,7.6,5.3,9.3,,100.0,,,,0.0
119,수원(농),2024-04-10 06:00:00,74.5,30.3,24.5,29.0,22.4,10.2,,8.7,8.1,9.3,,,,,,0.0
119,수원(농),2024-04-10 07:00:00,75.4,30.0,24.6,28.8,22.9,11.5,,10.3,11.3,9.4,,,,,,0.0
119,수원(농),2024-04-10 08:00:00,74.1,30.7,24.6,28.9,22.4,12.0,,12.2,13.8,9.4,,,,,,0.0
119,수원(농),2024-04-10 09:00:00,69.2,30.4,24.5,29.1,22.1,13.2,,16.3,18.9,9.5,,,,,,0.0
119,수원(농),2024-04-10 10:00:00,63.4,30.3,24.2,28.9,22.6,14.4,,22.7,25.9,9.5,,,,,,0.0
119,수원(농),2024-04-10 11:00:00,60.3,30.2,24.5,29.0,22.2,14.8,,20.4,23.5,9.5,,,,,,0.0
119,수원(농),2024-04-10 12:00:00,57.4,29.9,24.6,28.7,22.3,15.5,,21.7,24.5,9.5,,,,,,0.0
119,수원(농),2024-04-10 13:00:00,51.9,30.0,25.0,28.9,21.9,16.3,,23.8,27.0,9.5,,,,,,0.0
119,수원(농),2024-04-10 14:00:00,49.3,30.3,24.5,28.6,22.5,17.3,,27.0,30.9,9.6,,,,,,0.0
119,수원(농),2024-04-10 15:00:00,49.3,29.8,24.4,28.9,22.1,17.6,,25.6,27.6,9.6,,,,,,0.0
119,수원(농),2024-04-10 16:00:00,47.1,30.4,24.5,28.9,22.3,18.7,,26.4,29.6,9.6,,,,,,0.0
119,수원(농),2024-04-10 17:00:00,57.1,30.1,24.4,28.8,22.4,16.5,,21.4,21.3,9.6,,,,,,0.0
119,수원(농),2024-04-10 18:00:00,67.8,29.9,24.3,28.9,22.3,14.4,,16.9,15.2,9.5,,,,,,0.0
119,수원(농),2024-04-10 19:00:00,70.4,29.6,24.1,29.1,22.3,13.4,,14.0,12.0,9.5,,,,,,0.0
119,수원(농),2024-04-10 20:00:00,73.3,29.7,24.3,28.7,22.2,12.8,,12.6,11.2,9.4,,100.0,,,,0.0
119,수원(농),2024-04-10 21:00:00,76.3,29.5,24.2,28.9,22.0,12.2,,11.6,8.3,9.4,,100.0,,,,0.0
119,수원(농),2024-04-10 22:00:00,78.5,29.6,24.4,28.4,21.8,11.9,,11.6,10.0,9.4,,100.0,,,,0.0
119,수원(농),2024-04-10 23:00:00,78.5,29.6,24.5,28.7,22.0,12.0,,11.3,9.8,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 00:00:00,79.5,30.0,24.2,29.0,22.2,11.6,,10.7,8.3,9.4,,100.0,,,,0.0
119,수원(농),2024-04-11 01:00:00,83.5,29.5,24.2,28.6,22.0,10.8,,10.1,7.0,9.4,,100.0,,,,0.0
119,수원(농),2024-04-11 02:00:00,85.8,29.8,24.4,29.1,21.8,10.6,,10.2,8.2,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 03:00:00,87.0,29.7,24.1,28.9,21.8,10.5,,10.3,8.3,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 04:00:00,86.8,29.9,24.2,28.9,21.6,10.6,,10.3,8.7,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 05:00:00,86.7,29.6,24.2,28.8,21.4,10.6,,10.2,8.4,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 06:00:00,86.9,29.8,24.3,28.4,21.8,10.8,,10.3,9.1,9.5,,100.0,,,,0.0
119,수원(농),2024-04-11 07:00:00,84.8,29.7,23.6,29.2,21.5,11.2,,10.8,10.6,9.5,,,,,,0.0
119,수원(농),2024-04-11 08:00:00,82.1,29.5,24.1,28.2,21.0,12.2,,12.4,13.2,9.5,,,,,,0.0
119,수원(농),2024-04-11 09:00:00,75.4,29.5,24.5,28.2,21.2,13.7,,15.7,17.0,9.6,,,,,,0.0
119,수원(농),2024-04-11 10:00:00,69.4,29.7,24.2,28.9,21.5,15.1,,18.1,22.3,9.6,,,,,,0.0
119,수원(농),2024-04-11 11:00:00,61.5,29.5,24.0,28.6,21.0,16.4,,22.0,27.4,9.7,,,,,,0.0
119,수원(농),2024-04-11 12:00:00,49.8,29.5,23.7,28.8,21.0,18.1,,28.0,34.9,9.7,,,,,,0.0
119,수원(농),2024-04-11 13:00:00,46.3,29.2,24.2,28.5,20.9,19.0,,31.8,37.0,9.8,,,,,,0.0
119,수원(농),2024-04-11 14:00:00,43.6,29.2,24.1,28.4,21.1,19.5,,29.6,30.3,9.8,,,,,,0.0
119,수원(농),2024-04-11 15:00:00,43.8,29.3,24.1,28.4,21.7,19.4,,26.1,30.2,9.7,,,,,,0.0
119,수원(농),2024-04-11 16:00:00,41.4,29.0,24.2,28.5,20.8,20.0,,26.3,29.6,9.7,,,,,,0.0
119,수원(농),2024-04-11 17:00:00,37.5,29.5,24.5,28.9,20.9,20.9,,23.6,27.6,9.8,,,,,,0.0
119,수원(농),2024-04-11 18:00:00,76.6,29.5,24.2,28.0,20.9,20.4,,19.6,20.8,9.7,,,,,,0.0
119,수원(농),2024-04-11 19:00:00,86.1,29.4,23.9,28.5,20.9,16.6,,15.7,15.1,9.7,,,,,,0.0
119,수원(농),2024-04-11 20:00:00,75.9,29.1,24.0,28.6,20.6,14.8,,13.5,12.7,9.6,,100.0,,,,0.0
119,수원(농),2024-04-11 21:00:00,93.3,29.1,24.2,28.4,20.3,13.3,,12.1,9.0,9.6,,100.0,,,,0.0
119,수원(농),2024-04-11 22:00:00,99.7,28.5,24.0,28.5,20.7,12.2,,11.0,6.2,9.6,,100.0,,,,0.0
119,수원(농),2024-04-11 23:00:00,16.6,29.3,24.1,28.4,20.5,11.3,,10.3,5.4,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 00:00:00,96.4,28.9,23.9,28.4,20.5,10.9,,9.7,5.0,9.5,,100.0,,,,0.0
119,수원(농),2024-04-12 01:00:00,80.5,29.0,23.8,28.3,20.1,10.0,,9.1,4.7,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 02:00:00,83.6,28.8,23.9,28.3,20.4,9.4,,8.8,4.6,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 03:00:00,88.5,29.1,23.8,27.8,20.2,9.2,,9.2,7.1,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 04:00:00,83.1,28.9,23.8,28.4,20.4,10.2,,10.1,8.2,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 05:00:00,85.3,29.1,23.8,28.3,20.2,9.8,,9.5,7.2,9.6,,100.0,,,,0.0
119,수원(농),2024-04-12 06:00:00,84.5,29.0,23.8,28.4,20.3,10.2,,9.9,8.7,9.6,,,,,,0.0
119,수원(농),2024-04-12 07:00:00,81.1,28.5,23.7,28.1,20.5,11.0,,10.5,10.1,9.6,,,,,,0.0
119,수원(농),2024-04-12 08:00:00,65.7,28.7,23.4,28.3,20.3,14.4,,14.1,16.9,9.7,,,,,,0.0
119,수원(농),2024-04-12 09:00:00,62.3,29.1,23.8,28.6,20.2,17.0,,18.9,23.4,9.8,,,,,,0.0
119,수원(농),2024-04-12 10:00:00,59.5,28.8,23.2,28.3,20.2,17.8,,22.9,25.3,9.8,,,,,,0.0
119,수원(농),2024-04-12 11:00:00,53.0,28.7,23.5,28.7,20.3,19.5,,34.0,37.2,9.9,,,,,,0.0
119,수원(농),2024-04-12 12:00:00,49.3,28.9,23.9,28.5,20.5,20.4,,38.7,39.5,9.9,,,,,,0.0
119,수원(농),2024-04-12 13:00:00,41.2,28.8,23.5,28.2,20.4,21.9,,41.6,43.2,9.9,,,,,,0.0
119,수원(농),2024-04-12 14:00:00,33.5,28.5,23.8,29.0,20.3,22.7,,41.7,40.6,9.9,,,,,,0.0
119,수원(농),2024-04-12 15:00:00,38.4,28.7,23.6,27.8,19.8,23.1,,39.9,37.9,9.9,,,,,,0.0
119,수원(농),2024-04-12 16:00:00,67.5,28.4,23.6,28.3,20.4,22.7,,33.3,32.3,9.9,,,,,,0.0
119,수원(농),2024-04-12 17:00:00,85.7,28.1,24.0,27.7,20.0,22.1,,25.9,28.1,9.9,,,,,,0.0
119,수원(농),2024-04-12 18:00:00,100.0,27.7,23.4,27.7,20.0,20.6,,21.3,21.0,9.9,,,,,,0.0
119,수원(농),2024-04-12 19:00:00,49.7,28.1,23.8,28.2,20.0,18.6,,17.6,15.9,9.8,,,,,,0.0
119,수원(농),2024-04-12 20:00:00,71.2,27.8,23.2,28.0,19.9,15.5,,15.3,13.0,9.7,,100.0,,,,0.0
119,수원(농),2024-04-12 21:00:00,76.3,28.2,23.4,28.0,20.0,14.5,,13.9,10.9,9.7,,100.0,,,,0.0
119,수원(농),2024-04-12 22:00:00,79.1,27.8,23.6,27.7,20.3,13.7,,12.7,8.5,9.7,,100.0,,,,0.0
119,수원(농),2024-04-12 23:00:00,83.0,27.8,23.4,27.6,20.0,12.9,,11.7,7.4,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 00:00:00,83.1,27.5,23.1,27.8,20.1,13.0,,11.1,9.0,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 01:00:00,87.3,27.7,23.2,28.0,19.9,11.8,,10.4,5.8,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 02:00:00,90.3,27.5,23.2,27.4,19.6,10.8,,9.8,5.0,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 03:00:00,92.6,27.3,23.4,28.2,19.8,10.2,,9.3,4.8,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 04:00:00,95.2,27.2,23.1,27.5,20.2,10.1,,8.9,4.3,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 05:00:00,95.8,27.1,23.1,28.0,19.9,9.3,,8.4,3.8,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 06:00:00,95.8,27.3,23.5,28.2,19.8,9.0,,8.2,4.5,9.7,,100.0,,,,0.0
119,수원(농),2024-04-13 07:00:00,96.5,27.6,23.0,27.7,20.0,9.6,,9.3,8.9,9.8,,,,,,0.0
119,수원(농),2024-04-13 08:00:00,87.3,27.6,23.4,27.8,20.1,12.6,,13.7,15.1,9.8,,,,,,0.0
119,수원(농),2024-04-13 09:00:00,65.8,27.6,23.3,27.5,20.0,16.2,,22.0,22.4,9.9,,,,,,0.0
119,수원(농),2024-04-13 10:00:00,55.2,27.2,23.2,28.0,20.0,18.8,,29.7,33.3,10.0,,,,,,0.0
119,수원(농),2024-04-13 11:00:00,46.1,27.6,23.2,27.9,19.7,21.2,,35.4,38.5,10.0,,,,,,0.0
119,수원(농),2024-04-13 12:00:00,36.7,27.7,22.9,27.8,19.5,23.7,,41.0,45.0,10.0,,,,,,0.0
119,수원(농),2024-04-13 13:00:00,28.9,27.5,23.0,27.8,19.8,25.2,,44.8,46.5,10.1,,,,,,0.0
119,수원(농),2024-04-13 14:00:00,29.3,26.9,23.4,27.7,19.8,25.9,,45.0,45.7,10.1,,,,,,0.0
119,수원(농),2024-04-13 15:00:00,32.0,27.1,22.9,27.8,19.9,26.3,,41.0,39.2,10.1,,,,,,0.0
119,수원(농),2024-04-13 16:00:00,35.0,26.9,23.0,27.9,19.7,24.9,,35.3,34.1,10.1,,,,,,0.0
119,수원(농),2024-04-13 17:00:00,40.8,27.0,22.9,27.0,19.7,23.5,,27.7,28.8,10.0,,,,,,0.0
119,수원(농),2024-04-13 18:00:00,44.3,26.8,22.9,27.7,19.4,21.5,,23.0,22.2,10.0,,,,,,0.0
119,수원(농),2024-04-13 19:00:00,75.0,26.5,22.8,27.7,19.8,18.4,,18.8,16.4,10.0,,,,,,0.0
119,수원(농),2024-04-13 20:00:00,69.5,26.2,22.8,27.6,19.6,16.5,,16.2,13.5,9.9,,100.0,,,,0.0
119,수원(농),2024-04-13 21:00:00,57.8,26.3,23.0,27.7,19.8,15.6,,14.6,10.6,9.9,,100.0,,,,0.0
119,수원(농),2024-04-13 22:00:00,62.3,26.4,22.7,27.5,19.7,14.5,,13.5,8.9,9.9,,100.0,,,,0.0
119,수원(농),2024-04-13 23:00:00,68.0,26.3,22.8,27.5,19.4,13.5,,12.6,8.5,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 00:00:00,71.8,26.1,22.7,27.6,19.6,12.7,,11.8,6.9,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 01:00:00,77.2,26.1,22.8,27.7,19.6,11.6,,11.1,6.2,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 02:00:00,81.0,26.1,22.7,27.9,19.7,10.9,,10.5,5.5,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 03:00:00,80.9,26.2,22.7,27.7,19.7,11.0,,10.1,5.5,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 04:00:00,80.2,26.3,22.7,27.6,19.8,11.3,,9.8,6.2,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 05:00:00,85.1,26.0,22.7,27.5,19.6,10.4,,9.3,4.8,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 06:00:00,87.6,26.2,22.4,27.7,19.6,9.8,,9.0,4.5,9.9,,100.0,,,,0.0
119,수원(농),2024-04-14 07:00:00,86.8,25.9,22.5,27.1,19.6,10.5,,10.1,9.4,9.9,,,,,,0.0
119,수원(농),2024-04-14 08:00:00,70.7,26.0,22.5,27.4,19.7,14.0,,14.8,16.4,10.0,,,,,,0.0
119,수원(농),2024-04-14 09:00:00,53.4,26.0,22.4,27.3,19.7,18.6,,23.4,25.2,10.1,,,,,,0.0
119,수원(농),2024-04-14 10:00:00,43.3,25.9,22.3,27.2,19.7,21.5,,31.1,34.1,10.2,,,,,,0.0
119,수원(농),2024-04-14 11:00:00,34.2,26.0,22.2,27.5,19.3,23.8,,37.4,40.6,10.2,,,,,,0.0
119,수원(농),2024-04-14 12:00:00,26.1,26.3,22.3,27.4,19.7,25.6,,42.5,45.3,10.2,,,,,,0.0
119,수원(농),2024-04-14 13:00:00,27.5,25.8,22.3,27.4,19.7,26.2,,43.7,45.6,10.2,,,,,,0.0
119,수원(농),2024-04-14 14:00:00,25.3,25.8,22.6,27.2,19.3,27.3,,44.3,43.8,10.2,,,,,,0.0
119,수원(농),2024-04-14 15:00:00,26.8,25.5,22.1,26.7,19.9,27.5,,40.5,40.1,10.2,,,,,,0.0
119,수원(농),2024-04-14 16:00:00,26.2,25.4,22.6,26.7,19.4,27.6,,36.8,38.8,10.2,,,,,,0.0
119,수원(농),2024-04-14 17:00:00,26.8,25.8,22.5,26.8,19.8,25.1,,29.0,30.4,10.2,,,,,,0.0
119,수원(농),2024-04-14 18:00:00,33.6,25.5,22.1,27.6,19.2,22.4,,24.0,23.2,10.2,,,,,,0.0
119,수원(농),2024-04-14 19:00:00,38.5,25.1,21.7,27.5,19.6,21.1,,20.2,18.2,10.1,,,,,,0.0
119,수원(농),2024-04-14 20:00:00,46.0,24.9,22.1,26.8,19.6,19.1,,17.7,13.0,10.1,,100.0,,,,0.0
119,수원(농),2024-04-14 21:00:00,50.0,25.2,21.8,27.0,19.3,18.0,,16.1,10.9,10.1,,100.0,,,,0.0
119,수원(농),2024-04-14 22:00:00,55.5,25.2,21.7,27.3,19.1,16.8,,15.1,10.3,10.1,,100.0,,,,0.0
119,수원(농),2024-04-14 23:00:00,55.3,24.9,21.8,27.1,19.4,16.7,,14.4,10.4,10.1,,100.0,,,,0.0
119,수원(농),2024-04-15 00:00:00,57.9,25.0,21.9,27.0,19.2,16.1,,13.9,10.0,10.1,,100.0,,,,17.1
119,수원(농),2024-04-15 01:00:00,60.6,24.7,21.7,27.0,19.4,15.4,,13.2,9.6,10.1,,100.0,,,,17.1
119,수원(농),2024-04-15 02:00:00,60.3,24.8,21.6,26.9,19.3,15.2,,12.8,9.1,10.1,,100.0,,,,17.1
119,수원(농),2024-04-15 03:00:00,49.5,24.7,21.7,26.8,19.5,18.2,,14.0,13.6,10.1,,100.0,,,,17.1
119,수원(농),2024-04-15 04:00:00,46.0,25.1,21.8,27.0,19.6,18.8,,14.7,15.4,10.2,,100.0,,,,17.1
119,수원(농),2024-04-15 05:00:00,48.8,24.7,21.1,26.5,19.5,18.5,,14.3,14.9,10.2,,100.0,,,,17.1
119,수원(농),2024-04-15 06:00:00,51.7,25.2,21.8,27.0,19.2,18.6,,14.3,15.2,10.2,,100.0,,,,17.1
119,수원(농),2024-04-15 07:00:00,51.5,25.0,21.4,26.9,19.2,18.9,,16.0,18.0,10.2,,,,,,17.1
119,수원(농),2024-04-15 08:00:00,54.6,24.9,21.6,27.1,19.1,19.4,,16.3,17.0,10.2,,,,,,17.1
119,수원(농),2024-04-15 09:00:00,82.5,24.9,21.3,26.8,19.4,16.4,,15.5,15.2,10.2,,,,,,17.1
119,수원(농),2024-04-15 10:00:00,92.1,35.5,21.7,26.9,19.2,15.1,,15.0,14.7,10.2,,,,,,17.1
119,수원(농),2024-04-15 11:00:00,89.2,44.1,38.7,40.6,19.4,15.6,,16.2,16.8,10.2,,,,,,17.1
119,수원(농),2024-04-15 12:00:00,88.6,44.2,37.5,40.4,27.4,16.3,,18.0,17.4,10.3,,,,,,17.1
119,수원(농),2024-04-15 13:00:00,93.3,44.2,37.3,40.2,27.9,15.5,,16.8,16.1,10.2,,,,,,17.1
119,수원(농),2024-04-15 14:00:00,94.6,44.0,38.1,40.5,28.2,15.8,,18.1,18.3,10.3,,,,,,17.1
119,수원(농),2024-04-15 15:00:00,95.5,44.3,37.8,40.3,29.4,16.0,,18.4,18.7,10.3,,,,,,17.1
119,수원(농),2024-04-15 16:00:00,94.5,44.1,38.0,40.6,59.3,15.9,,17.0,16.6,10.3,,,,,,17.1
119,수원(농),2024-04-15 17:00:00,93.7,44.0,38.4,40.3,59.6,14.4,,16.3,14.9,10.3,,,,,,17.1
